,Price,Age,KM,HP,MetColor,Automatic,CC,Weight,FuelType_CNG,FuelType_Diesel,FuelType_Petrol,Doors_2,Doors_3,Doors_4,Doors_5
630,7500,59.0,130000.0,72.0,1.0,0,2000,1135,0,1,0,0,0,1,0
631,8950,67.0,127000.0,101.0,1.0,0,2000,1135,0,1,0,0,0,0,1
632,9800,67.0,126800.0,72.0,0.0,0,2000,1135,0,1,0,0,0,0,1
633,9450,66.0,126452.0,110.0,1.0,0,1600,1085,0,0,1,0,0,0,1
634,8950,62.0,125175.0,116.0,0.0,0,2000,1150,0,1,0,0,0,0,1
635,8750,68.0,125000.0,72.0,1.0,0,2000,1115,0,1,0,0,1,0,0
636,10500,61.0,123000.0,72.0,0.0,0,2000,1135,0,1,0,0,0,0,1
637,7995,59.0,121626.0,86.0,0.0,0,1300,1050,0,0,1,0,0,0,1
638,10450,64.0,120400.0,101.0,0.0,0,1600,1090,0,0,1,0,0,0,1
639,9950,66.0,120000.0,72.0,0.0,0,2000,1100,0,1,0,0,0,1,0
640,9950,68.0,119541.0,110.0,0.0,0,1600,1055,0,0,1,0,1,0,0
641,8950,68.0,119500.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
642,7950,68.0,119289.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
643,10950,57.0,118833.0,110.0,0.0,0,1600,1065,0,0,1,0,1,0,0
644,9950,64.0,118000.0,72.0,1.0,0,2000,1150,0,1,0,0,0,0,1
645,8600,68.0,117955.0,110.0,1.0,1,1600,1065,0,0,1,0,0,1,0
646,7250,65.0,117609.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
647,6950,68.0,117000.0,72.0,0.0,0,2000,1115,0,1,0,0,1,0,0
648,8000,64.0,116000.0,86.0,0.0,0,1300,1045,0,0,1,0,0,0,1
649,9950,58.0,115715.0,110.0,0.0,0,1600,1070,0,0,1,0,0,0,1
650,9450,60.0,115191.0,110.0,1.0,0,1600,1079,1,0,0,0,0,1,0
651,7950,68.0,115071.0,110.0,1.0,0,1600,1055,0,0,1,0,1,0,0
652,9450,63.0,115000.0,110.0,0.0,0,1600,1109,1,0,0,0,1,0,0
653,9950,64.0,114846.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
654,6950,65.0,114383.0,90.0,0.0,0,2000,1260,0,1,0,0,1,0,0
655,8250,59.0,113700.0,110.0,1.0,0,1600,1065,0,0,1,0,0,0,1
656,9950,67.0,113118.0,86.0,1.0,0,1300,1020,0,0,1,0,1,0,0
657,8250,59.0,112827.0,86.0,1.0,0,1300,1040,0,0,1,0,0,0,1
658,9950,68.0,112116.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
659,10500,66.0,112000.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
660,7950,62.0,112000.0,72.0,0.0,0,2000,1135,0,1,0,0,0,1,0
661,9750,65.0,111769.0,110.0,0.0,0,1600,1065,0,0,1,0,1,0,0
662,9250,61.0,110853.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
663,9500,68.0,110287.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
664,9950,62.0,109547.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
665,7750,63.0,109230.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
666,9500,68.0,109150.0,110.0,0.0,0,1600,1075,0,0,1,0,0,0,1
667,9950,67.0,108793.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
668,9750,64.0,106784.0,110.0,0.0,1,1600,1050,0,0,1,0,1,0,0
669,9750,58.0,105942.0,86.0,0.0,0,1300,1040,0,0,1,0,0,0,1
670,5950,59.0,105000.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
671,8500,56.0,105000.0,86.0,0.0,0,1300,1040,0,0,1,0,0,0,1
672,8495,68.0,104299.0,110.0,1.0,0,1600,1085,0,0,1,0,0,0,1
673,9250,67.0,104000.0,86.0,0.0,0,1300,1020,0,0,1,0,1,0,0
674,6900,56.0,104000.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
675,8950,58.0,103458.0,86.0,1.0,0,1300,1025,0,0,1,0,1,0,0
676,9500,56.0,103400.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
677,9250,63.0,102807.0,86.0,0.0,0,1300,1055,0,0,1,0,0,0,1
678,9895,68.0,102494.0,110.0,0.0,0,1600,1090,0,0,1,0,0,0,1
679,9950,57.0,102300.0,72.0,1.0,0,2000,1135,0,1,0,0,0,0,1
680,7950,61.0,102106.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
681,8750,68.0,101889.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
682,8250,57.0,101791.0,72.0,0.0,0,2000,1115,0,1,0,0,1,0,0
683,8950,63.0,101469.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
684,8950,68.0,101001.0,110.0,0.0,0,1600,1075,0,0,1,0,0,0,1
685,8950,61.0,100748.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
686,8950,65.0,100550.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
687,9450,67.0,99781.0,110.0,1.0,0,1600,1085,0,0,1,0,0,0,1
688,8950,59.0,98658.0,86.0,1.0,0,1300,1020,0,0,1,0,1,0,0
689,9250,65.0,98500.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
690,8750,64.0,98291.0,86.0,0.0,0,1300,1000,0,0,1,0,0,1,0
691,9950,61.0,97648.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
692,9950,56.0,97425.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
693,9900,65.0,97173.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
694,8950,66.0,97046.0,86.0,1.0,0,1300,1000,0,0,1,0,0,1,0
695,8950,67.0,96000.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
696,12250,56.0,96000.0,72.0,1.0,0,2000,1100,0,0,1,0,0,1,0
697,9250,67.0,95750.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
698,10250,61.0,95147.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
699,8950,56.0,95000.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
700,7999,65.0,95000.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
701,9900,66.0,94606.0,110.0,0.0,0,1600,1065,0,0,1,0,1,0,0
702,8250,63.0,94504.0,86.0,1.0,0,1300,1000,0,0,1,0,0,1,0
703,10500,65.0,93428.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
704,8450,65.0,93408.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
705,9900,68.0,93296.0,110.0,1.0,0,1600,1090,0,0,1,0,0,0,1
706,10500,62.0,93098.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
707,8500,67.0,92922.0,72.0,1.0,0,2000,1100,0,1,0,0,0,1,0
708,9500,61.0,92498.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
709,9450,65.0,92226.0,110.0,0.0,0,1600,1065,0,0,1,0,1,0,0
710,9900,56.0,91505.0,72.0,0.0,0,2000,1115,0,1,0,0,1,0,0
711,8250,56.0,91333.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
712,8750,56.0,91246.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
713,9500,58.0,91000.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
714,8450,68.0,90727.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
715,8490,62.0,90000.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
716,8750,60.0,89576.0,110.0,0.0,0,1600,1035,0,0,1,0,0,1,0
717,9750,64.0,89145.0,86.0,1.0,0,1300,1025,0,0,1,0,1,0,0
718,9950,63.0,89000.0,110.0,1.0,0,1600,1085,0,0,1,0,0,0,1
719,8500,68.0,88807.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
720,8450,63.0,88685.0,110.0,0.0,0,1600,1070,0,0,1,0,0,0,1
721,7900,62.0,88667.0,110.0,1.0,0,1600,1040,0,0,1,0,0,1,0
722,8750,57.0,88480.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
723,7950,61.0,88127.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
724,6900,62.0,88000.0,86.0,0.0,0,1300,1020,0,0,1,0,1,0,0
725,8150,65.0,87821.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
726,10995,59.0,87654.0,86.0,1.0,1,1300,1065,0,0,1,0,0,0,1
727,8900,59.0,86888.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
728,9500,59.0,86871.0,86.0,1.0,0,1300,1040,0,0,1,0,0,0,1
729,8950,68.0,86714.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
730,11500,65.0,85889.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
731,10450,62.0,85000.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
732,10500,60.0,85000.0,86.0,1.0,0,1300,1025,0,0,1,0,1,0,0
733,9250,68.0,84976.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
734,10950,65.0,84558.0,110.0,1.0,0,1600,1120,0,0,1,0,0,0,1
735,10450,62.0,84549.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
736,9250,68.0,84482.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
737,8750,62.0,83908.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
738,8750,67.0,83560.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
739,9800,68.0,83000.0,107.0,1.0,1,1600,1100,0,0,1,0,0,0,1
740,8250,64.0,82723.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
741,10450,62.0,82421.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
742,9750,58.0,82254.0,110.0,0.0,0,1600,1050,0,0,1,0,0,0,1
743,8950,61.0,82115.0,110.0,1.0,0,1600,1055,0,0,1,0,1,0,0
744,7450,65.0,82000.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
745,8450,68.0,81965.0,86.0,1.0,0,1300,1035,0,0,1,0,0,0,1
746,8250,56.0,81250.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
747,10950,65.0,81192.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
748,8950,61.0,81170.0,110.0,1.0,0,1600,1040,0,0,1,0,0,1,0
749,8750,66.0,81083.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
750,10450,61.0,80714.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
751,10950,57.0,80470.0,110.0,0.0,0,1600,1085,0,0,1,0,0,0,1
752,8450,65.0,80439.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
753,9950,59.0,80430.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
754,9950,56.0,80426.0,110.0,1.0,0,1600,1055,0,0,1,0,1,0,0
755,8750,62.0,80265.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
756,9950,65.0,80153.0,110.0,0.0,0,1600,1070,0,0,1,0,0,0,1
757,9500,68.0,80121.0,110.0,0.0,0,1600,1070,0,0,1,0,0,0,1
758,8250,65.0,80086.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
759,10950,62.0,80000.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
760,7950,60.0,80000.0,86.0,0.0,0,1300,1015,0,0,1,0,0,0,1
761,8250,65.0,80000.0,86.0,1.0,0,1300,1015,0,0,1,1,0,0,0
762,9895,67.0,79858.0,110.0,1.0,0,1600,1040,0,0,1,0,0,1,0
763,9130,67.0,79762.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
764,10950,59.0,79660.0,86.0,0.0,1,1300,1065,0,0,1,0,0,0,1
765,10500,60.0,79150.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
766,8900,61.0,79000.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
767,9500,57.0,78955.0,86.0,1.0,0,1300,1045,0,0,1,0,0,0,1
768,10950,59.0,78750.0,90.0,1.0,0,1975,1155,0,1,0,0,0,0,1
769,7950,68.0,78521.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
770,7950,64.0,78356.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
771,7950,65.0,78076.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
772,9500,56.0,78063.0,107.0,1.0,1,1600,1100,0,0,1,0,0,0,1
773,10950,56.0,77821.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
774,9750,68.0,77695.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
775,9750,65.0,77500.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
776,9450,63.0,77457.0,110.0,1.0,0,1600,1055,0,0,1,0,1,0,0
777,8950,68.0,77029.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
778,8950,68.0,77008.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
779,8900,66.0,76791.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
780,9950,61.0,76700.0,86.0,1.0,0,1300,1035,0,0,1,0,0,0,1
781,8750,67.0,76569.0,86.0,1.0,0,1300,1020,0,0,1,0,1,0,0
782,8950,59.0,76162.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
783,8990,65.0,76155.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
784,8950,61.0,75609.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
785,8950,62.0,75569.0,72.0,1.0,0,2000,1120,0,1,0,0,1,0,0
786,9950,56.0,75429.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
787,9900,68.0,75000.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
788,8950,65.0,75000.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
789,8950,62.0,75000.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
790,9500,66.0,74963.0,107.0,0.0,1,1600,1085,0,0,1,0,1,0,0
791,7950,68.0,74889.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
792,7750,56.0,74875.0,110.0,0.0,0,1600,1070,0,0,1,0,0,0,1
793,8950,63.0,74747.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
794,11950,60.0,74720.0,110.0,1.0,0,1600,1085,0,0,1,0,0,0,1
795,8950,62.0,74457.0,110.0,0.0,0,1600,1075,0,0,1,0,0,0,1
796,11950,60.0,74337.0,86.0,0.0,0,1300,1035,0,0,1,0,0,0,1
797,8950,68.0,74308.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
798,9950,64.0,74193.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
799,8250,65.0,74179.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
800,8995,67.0,73936.0,86.0,1.0,0,1300,1050,0,0,1,0,0,0,1
801,9995,61.0,73894.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
802,9250,64.0,73500.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
803,10950,64.0,73376.0,110.0,0.0,0,1600,1070,0,0,1,0,0,0,1
804,8900,56.0,73300.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
805,9500,56.0,73172.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
806,9950,58.0,72928.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
807,7950,67.0,72880.0,86.0,1.0,0,1332,1015,0,0,1,0,1,0,0
808,8250,63.0,72522.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
809,9450,64.0,72000.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
810,7950,57.0,72000.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
811,9500,59.0,71366.0,110.0,0.0,0,1600,1065,0,0,1,0,1,0,0
812,8950,65.0,71317.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
813,10950,62.0,71000.0,110.0,0.0,0,1600,1070,0,0,1,0,0,0,1
814,8950,60.0,70954.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
815,9450,63.0,70908.0,86.0,0.0,0,1300,1035,0,0,1,0,0,0,1
816,8000,58.0,70560.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
817,9900,67.0,70552.0,110.0,0.0,0,1600,1075,0,0,1,0,0,0,1
818,8950,62.0,70500.0,110.0,1.0,0,1600,1035,0,0,1,0,0,0,1
819,10900,60.0,70453.0,72.0,0.0,0,2000,1135,0,1,0,0,0,0,1
820,9450,59.0,70218.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
821,8450,64.0,70116.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
822,9500,65.0,70068.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
823,10500,67.0,70000.0,107.0,1.0,1,1587,1065,0,0,1,0,1,0,0
824,6950,68.0,70000.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
825,9750,68.0,69103.0,110.0,0.0,0,1600,1035,0,0,1,0,0,1,0
826,6950,58.0,69022.0,86.0,1.0,0,1300,1035,0,0,1,0,0,0,1
827,9650,67.0,69000.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
828,9950,68.0,68865.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
829,9250,58.0,68723.0,86.0,0.0,0,1300,1025,0,0,1,0,1,0,0
830,8950,63.0,68453.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
831,9900,63.0,68238.0,86.0,0.0,0,1300,1050,0,0,1,0,0,0,1
832,10995,63.0,68153.0,110.0,1.0,0,1600,1085,0,0,1,0,0,0,1
833,10500,65.0,68000.0,110.0,0.0,0,1600,1075,0,0,1,0,0,0,1
834,8950,65.0,68000.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
835,9750,67.0,67762.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
836,10950,68.0,67146.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
837,9750,67.0,67110.0,86.0,1.0,0,1300,1035,0,0,1,0,0,0,1
838,9950,59.0,67010.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
839,10500,65.0,67003.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
840,10400,68.0,66785.0,86.0,0.0,1,1300,1045,0,0,1,0,1,0,0
841,8800,68.0,66550.0,86.0,0.0,0,1332,1010,0,0,1,0,1,0,0
842,10500,61.0,66259.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
843,9250,62.0,66082.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
844,7800,65.0,66000.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
845,9950,61.0,66000.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
846,10750,63.0,65896.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
847,10950,67.0,65785.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
848,9950,65.0,65513.0,110.0,1.0,1,1600,1070,0,0,1,0,0,1,0
849,9950,59.0,65463.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
850,8100,56.0,65400.0,86.0,1.0,0,1300,1000,0,0,1,0,0,1,0
851,9250,60.0,65259.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
852,7800,64.0,65000.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
853,9000,68.0,65000.0,110.0,0.0,0,1600,1070,0,0,1,0,0,0,1
854,8950,57.0,65000.0,110.0,0.0,0,1600,1035,0,0,1,0,0,1,0
855,8950,62.0,64966.0,86.0,1.0,0,1300,1020,0,0,1,0,1,0,0
856,9950,68.0,64950.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
857,8500,60.0,64914.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
858,7995,62.0,64797.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
859,8750,65.0,64772.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
860,9750,63.0,64690.0,86.0,0.0,0,1300,1020,0,0,1,0,1,0,0
861,10950,65.0,64630.0,110.0,0.0,0,1600,1070,0,0,1,0,0,0,1
862,9750,67.0,64613.0,110.0,1.0,0,1600,1085,0,0,1,0,0,0,1
863,8200,60.0,64383.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
864,8950,68.0,64000.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
865,9500,66.0,63881.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
866,10950,58.0,63870.0,72.0,0.0,0,2000,1135,0,1,0,0,0,0,1
867,9750,66.0,63328.0,86.0,0.0,1,1300,1065,0,0,1,0,0,0,1
868,9950,65.0,63000.0,86.0,1.0,1,1300,1065,0,0,1,0,0,0,1
869,10450,56.0,63000.0,86.0,0.0,1,1300,1050,0,0,1,0,1,0,0
870,9850,65.0,62396.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
871,9450,62.0,62377.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
872,10295,67.0,62316.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
873,9750,68.0,62292.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
874,8950,65.0,62225.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
875,9900,68.0,62222.0,110.0,0.0,0,1600,1075,0,0,1,0,0,0,1
876,8750,66.0,62135.0,86.0,1.0,0,1300,1035,0,0,1,0,0,0,1
877,9950,58.0,62024.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
878,8500,60.0,61977.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
879,9950,62.0,61930.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
880,10950,57.0,61682.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
881,9795,68.0,61568.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
882,8750,68.0,61504.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
883,8250,65.0,61384.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
884,9950,58.0,61343.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
885,9950,62.0,61254.0,110.0,0.0,0,1600,1075,0,0,1,0,0,0,1
886,10500,59.0,61166.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
887,9750,62.0,61149.0,86.0,1.0,0,1300,1040,0,0,1,0,0,0,1
888,11250,61.0,61144.0,110.0,1.0,0,1600,1090,0,0,1,0,0,0,1
889,8900,59.0,61127.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
890,7950,60.0,61100.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
891,11500,68.0,61100.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
892,9450,57.0,61000.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
893,7995,65.0,60724.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
894,10995,59.0,60708.0,86.0,1.0,0,1300,1045,0,0,1,0,0,0,1
895,8950,61.0,60532.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
896,8250,56.0,60000.0,86.0,0.0,1,1300,1030,0,0,1,0,0,1,0
897,8950,66.0,60000.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
898,8950,65.0,60000.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
899,9500,62.0,59295.0,86.0,0.0,0,1300,1035,0,0,1,0,0,0,1
900,7500,65.0,59264.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
901,8950,63.0,59000.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
902,9950,63.0,59000.0,86.0,1.0,0,1300,1035,0,0,1,0,0,0,1
903,9750,65.0,59000.0,110.0,0.0,0,1600,1075,0,0,1,0,0,0,1
904,9450,61.0,59000.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
905,9950,65.0,59000.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
906,9750,68.0,58860.0,110.0,1.0,0,1600,1055,0,0,1,0,1,0,0
907,8950,65.0,58829.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
908,8250,66.0,58654.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
909,7750,65.0,58300.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
910,8950,60.0,58269.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
911,9950,64.0,58136.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
912,9450,66.0,58113.0,107.0,1.0,1,1600,1085,0,0,1,0,1,0,0
913,12950,67.0,58058.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
914,9950,58.0,58000.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
915,10495,62.0,58000.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
916,7950,68.0,57565.0,86.0,1.0,0,1300,1035,0,0,1,0,0,0,1
917,10500,63.0,57413.0,107.0,0.0,1,1600,1115,0,0,1,0,0,0,1
918,8950,65.0,57374.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
919,9900,62.0,57179.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
920,9995,61.0,57169.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
921,9950,63.0,57124.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
922,9950,63.0,57000.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
923,8250,67.0,57000.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
924,9950,63.0,57000.0,86.0,1.0,0,1300,1035,0,0,1,0,0,0,1
925,8950,59.0,56259.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
926,10950,62.0,56209.0,107.0,1.0,1,1600,1080,0,0,1,0,1,0,0
927,9250,67.0,56074.0,86.0,0.0,0,1300,1000,0,0,1,0,0,1,0
928,9950,63.0,55942.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
929,9995,57.0,55844.0,86.0,1.0,0,1300,1045,0,0,1,0,0,0,1
930,8750,61.0,55747.0,86.0,0.0,0,1300,1020,0,0,1,0,1,0,0
931,10950,58.0,55478.0,86.0,0.0,0,1300,1045,0,0,1,0,0,0,1
932,10350,56.0,55085.0,107.0,0.0,1,1600,1105,0,0,1,0,0,0,1
933,9950,65.0,55061.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
934,8950,65.0,55000.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
935,10950,57.0,55000.0,110.0,0.0,0,1600,1075,0,0,1,0,0,0,1
936,10950,63.0,54936.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
937,8950,68.0,54875.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
938,8900,67.0,54847.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
939,10250,60.0,54554.0,110.0,1.0,0,1600,1065,0,0,1,0,1,0,0
940,9450,61.0,54125.0,110.0,1.0,0,1600,1035,0,0,1,0,0,0,1
941,9250,61.0,54000.0,110.0,1.0,0,1600,1055,0,0,1,0,1,0,0
942,10500,57.0,54000.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
943,7350,58.0,54000.0,86.0,0.0,0,1300,1035,0,0,1,0,0,0,1
944,10250,57.0,54000.0,110.0,1.0,0,1600,1135,0,0,1,0,1,0,0
945,10250,62.0,53285.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
